GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",279048,267569,271029,286273,288986,297295
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",13,"  Information",9235,9862,9935,10627,11034,11572
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",146851,131283,132726,150389,156803,156872
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",15,"   Finance and insurance",37118,33449,43024,49351,50935,48748
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",109733,97834,89701,101038,105868,108125
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",17,"  Professional and business services",57892,57092,61317,67005,70476,77241
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",29005,28547,30338,30655,31594,32491
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",19,"   Educational services",23007,22940,24535,24607,25346,26108
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",5999,5606,5802,6048,6248,6383
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",733707,719455,749661,791999,814223,828651
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",291944,303210,317526,320019,339562,354668
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",441763,416245,432135,471980,474661,473982
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",24,"  Other services, except government",39249,39701,41263,42950,44927,47571
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",25," Government",181505,200660,212723,231924,244213,254359
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",26,"  Federal",27541,31383,29919,28702,29263,29425
 "21000","Kentucky",5,SAOVA,"Thousands of dollars",27,"  State and local",153964,169277,182805,203222,214950,224934
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",1,"All Industries",6520554,6523814,6511765,6353654,5730358,5898325
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",2," Private Industries",6129906,6114025,6081176,5904327,5278100,5424409
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",93873,102526,98518,101853,91497,93692
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",4,"  Mining",11722,11597,11484,7938,6863,8044
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",5,"  Utilities",14,15,13,15,16,16
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",6,"  Construction",150392,171886,187508,197534,194365,202907
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",7,"  Manufacturing",2582092,2414919,2317334,1972830,1332411,1553033
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",8,"   Durable goods",89572,96426,93278,90200,86202,90821
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",9,"   Nondurable goods",2492520,2318493,2224055,1882630,1246208,1462212
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",10,"  Wholesale trade",414647,416071,432758,434888,413754,412178
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",11,"  Retail trade",1222906,1254737,1235121,1277462,1279477,1237542
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",425993,536006,536575,549398,523561,524318
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",13,"  Information",7846,8466,8490,8928,9229,9657
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",196748,195152,182920,215775,221369,237811
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",15,"   Finance and insurance",45498,39957,49649,56105,60272,62098
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",151250,155195,133271,159670,161097,175713
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",17,"  Professional and business services",39224,38255,40556,43492,45155,49468
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",23785,23319,24867,25755,27583,28751
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",19,"   Educational services",18008,17955,19282,19832,21279,22367
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",5777,5364,5585,5923,6304,6384
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",906291,886056,947839,1009538,1073160,1006643
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",377495,388375,415327,418802,442031,459348
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",528797,497681,532512,590736,631129,547295
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",24,"  Other services, except government",54371,55019,57192,58920,59660,60351
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",25," Government",390648,409789,430589,449326,452259,473916
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",26,"  Federal",11933,14138,13921,13294,13211,13025
 "22000","Louisiana",5,SAOVA,"Thousands of dollars",27,"  State and local",378715,395651,416668,436033,439048,460891
 "23000","Maine",1,SAOVA,"Thousands of dollars",1,"All Industries",2562038,2617738,2589503,2772802,2851870,2957847
 "23000","Maine",1,SAOVA,"Thousands of dollars",2," Private Industries",2479737,2533270,2506590,2689312,2766022,2867990
 "23000","Maine",1,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",20356,23456,23558,24728,25098,27967
 "23000","Maine",1,SAOVA,"Thousands of dollars",4,"  Mining",7,6,5,4,4,6
 "23000","Maine",1,SAOVA,"Thousands of dollars",5,"  Utilities",3,3,3,3,3,3
 "23000","Maine",1,SAOVA,"Thousands of dollars",6,"  Construction",36774,27189,16057,15033,17267,18467
 "23000","Maine",1,SAOVA,"Thousands of dollars",7,"  Manufacturing",223055,230212,214726,218495,293759,328022
 "23000","Maine",1,SAOVA,"Thousands of dollars",8,"   Durable goods",135037,140313,132099,130328,139882,156144
 "23000","Maine",1,SAOVA,"Thousands of dollars",9,"   Nondurable goods",88017,89898,82627,88167,153878,171878
 "23000","Maine",1,SAOVA,"Thousands of dollars",10,"  Wholesale trade",130738,130503,141811,138413,133414,134574
 "23000","Maine",1,SAOVA,"Thousands of dollars",11,"  Retail trade",559484,585241,570946,587981,579607,610533
 "23000","Maine",1,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",49945,52470,56510,62178,61510,66232
 "23000","Maine",1,SAOVA,"Thousands of dollars",13,"  Information",2894,3039,3010,3138,3317,3621
 "23000","Maine",1,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",390949,371816,310446,362955,408061,401661
 "23000","Maine",1,SAOVA,"Thousands of dollars",15,"   Finance and insurance",24665,22183,26968,29938,29890,28623
 "23000","Maine",1,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",366285,349632,283479,333016,378171,373038
 "23000","Maine",1,SAOVA,"Thousands of dollars",17,"  Professional and business services",13796,13572,14483,15678,16447,18339
 "23000","Maine",1,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",14349,14156,14987,15297,15519,16164
 "23000","Maine",1,SAOVA,"Thousands of dollars",19,"   Educational services",11139,11134,11872,12036,12269,12770
 "23000","Maine",1,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",3211,3022,3115,3261,3249,3393
 "23000","Maine",1,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1017068,1060313,1117464,1220900,1186208,1215066
 "23000","Maine",1,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",195924,196826,207103,210331,218667,228192
 "23000","Maine",1,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",821144,863486,910361,1010570,967541,986874
 "23000","Maine",1,SAOVA,"Thousands of dollars",24,"  Other services, except government",20320,21295,22583,24509,25808,27336
 "23000","Maine",1,SAOVA,"Thousands of dollars",25," Government",82301,84468,82913,83490,85847,89857
 "23000","Maine",1,SAOVA,"Thousands of dollars",26,"  Federal",23889,26414,24620,24594,26740,28574
 "23000","Maine",1,SAOVA,"Thousands of dollars",27,"  State and local",58412,58054,58293,58896,59108,61283
 "24000","Maryland",2,SAOVA,"Thousands of dollars",1,"All Industries",6145402,6132477,6360139,6775350,6957736,7058582
 "24000","Maryland",2,SAOVA,"Thousands of dollars",2," Private Industries",5573833,5467221,5631333,5954453,6096300,6155998
 "24000","Maryland",2,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",104892,115715,109847,110296,95003,96557
 "24000","Maryland",2,SAOVA,"Thousands of dollars",4,"  Mining",254,198,166,134,132,269
 "24000","Maryland",2,SAOVA,"Thousands of dollars",5,"  Utilities",22,22,19,22,24,24
 "24000","Maryland",2,SAOVA,"Thousands of dollars",6,"  Construction",93763,96543,109116,111419,128412,139258
 "24000","Maryland",2,SAOVA,"Thousands of dollars",7,"  Manufacturing",283196,291993,284904,277607,259350,279759
 "24000","Maryland",2,SAOVA,"Thousands of dollars",8,"   Durable goods",120656,124169,114209,106166,89626,109571
 "24000","Maryland",2,SAOVA,"Thousands of dollars",9,"   Nondurable goods",162540,167824,170694,171441,169724,170187
 "24000","Maryland",2,SAOVA,"Thousands of dollars",10,"  Wholesale trade",441174,434565,464246,508316,520504,527666
 "24000","Maryland",2,SAOVA,"Thousands of dollars",11,"  Retail trade",1679327,1675499,1663308,1732885,1718796,1743814
 "24000","Maryland",2,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",419061,434464,464232,512353,562849,605349
 "24000","Maryland",2,SAOVA,"Thousands of dollars",13,"  Information",20214,21852,22060,23659,24790,26476
 "24000","Maryland",2,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",355772,342807,345143,374082,395799,385701
 "24000","Maryland",2,SAOVA,"Thousands of dollars",15,"   Finance and insurance",57123,50926,63158,69278,69740,66615
 "24000","Maryland",2,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",298649,291881,281985,304804,326059,319086
 "24000","Maryland",2,SAOVA,"Thousands of dollars",17,"  Professional and business services",93894,92101,96085,104144,107735,122000
 "24000","Maryland",2,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",74008,72260,76601,76759,79367,81256
 "24000","Maryland",2,SAOVA,"Thousands of dollars",19,"   Educational services",62164,61515,65448,65100,67361,69183
 "24000","Maryland",2,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",11844,10745,11152,11659,12006,12073
 "24000","Maryland",2,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1875187,1756136,1858296,1983819,2063877,2006758
 "24000","Maryland",2,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",647887,662192,709745,724163,772139,813696
 "24000","Maryland",2,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1227300,1093944,1148552,1259656,1291738,1193063
 "24000","Maryland",2,SAOVA,"Thousands of dollars",24,"  Other services, except government",133069,133065,137311,138960,139662,141111
 "24000","Maryland",2,SAOVA,"Thousands of dollars",25," Government",571569,665256,728806,820897,861436,902584
 "24000","Maryland",2,SAOVA,"Thousands of dollars",26,"  Federal",71921,84558,81249,80738,82808,82083
 "24000","Maryland",2,SAOVA,"Thousands of dollars",27,"  State and local",499647,580698,647557,740159,778628,820501
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",1,"All Industries",7661335,7904890,7973559,8515677,8918059,9210427
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",2," Private Industries",7354868,7550180,7607993,8129822,8522353,8803667
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",66037,74838,69344,67762,62290,63037
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",4,"  Mining",44,43,44,35,33,43
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",5,"  Utilities",61,65,57,71,83,81
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",6,"  Construction",82968,89233,106498,116679,135223,148828
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",7,"  Manufacturing",758845,770624,718993,757136,881712,982280
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",8,"   Durable goods",497964,510959,466078,492284,517415,616743
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",9,"   Nondurable goods",260882,259665,252915,264852,364297,365536
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",10,"  Wholesale trade",746878,755844,797405,826831,798263,786419
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",11,"  Retail trade",1755683,1837357,1799531,1873887,1914113,1940554
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",547645,575261,623287,706638,772286,814019
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",13,"  Information",47224,46866,46916,50567,52105,55971
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",620930,600382,538324,628379,642894,643326
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",15,"   Finance and insurance",116156,104407,125923,137441,137350,131140
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",504774,495975,412401,490938,505543,512186
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",17,"  Professional and business services",323294,314264,322083,345088,357810,418894
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",120129,124261,131409,132048,139901,145477
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",19,"   Educational services",105796,110434,117254,117077,124235,129400
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",14333,13826,14154,14971,15667,16077
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",2168586,2240662,2327662,2490282,2625918,2655547
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",1065351,1086146,1164502,1190394,1280723,1363963
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",1103235,1154515,1163159,1299888,1345194,1291584
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",24,"  Other services, except government",116544,120482,126440,134419,139722,149192
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",25," Government",306467,354710,365566,385855,395706,406760
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",26,"  Federal",103158,119343,111274,107375,107847,106067
 "25000","Massachusetts",1,SAOVA,"Thousands of dollars",27,"  State and local",203309,235367,254292,278481,287859,300693
 "26000","Michigan",3,SAOVA,"Thousands of dollars",1,"All Industries",8466331,8630155,8833203,9192096,9412937,9954756
 "26000","Michigan",3,SAOVA,"Thousands of dollars",2," Private Industries",8046545,8187534,8368529,8708659,8919229,9435579
 "26000","Michigan",3,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",218372,249603,239070,249654,222005,230739
 "26000","Michigan",3,SAOVA,"Thousands of dollars",4,"  Mining",489,489,522,409,379,448
 "26000","Michigan",3,SAOVA,"Thousands of dollars",5,"  Utilities",42,44,38,42,46,45
 "26000","Michigan",3,SAOVA,"Thousands of dollars",6,"  Construction",112717,128849,152615,162688,178105,191205
 "26000","Michigan",3,SAOVA,"Thousands of dollars",7,"  Manufacturing",1017910,1066863,1077376,1081564,1054681,1142187
 "26000","Michigan",3,SAOVA,"Thousands of dollars",8,"   Durable goods",587328,612534,612963,616938,615255,685282
 "26000","Michigan",3,SAOVA,"Thousands of dollars",9,"   Nondurable goods",430582,454329,464413,464626,439426,456905
 "26000","Michigan",3,SAOVA,"Thousands of dollars",10,"  Wholesale trade",683647,673605,701168,742627,722550,802027
 "26000","Michigan",3,SAOVA,"Thousands of dollars",11,"  Retail trade",2269110,2292553,2275645,2354391,2403671,2548301
 "26000","Michigan",3,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",695133,718488,759523,805305,883009,940972
 "26000","Michigan",3,SAOVA,"Thousands of dollars",13,"  Information",20877,22182,22373,24141,25207,26448
 "26000","Michigan",3,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",871925,860325,776010,842566,893137,892593
 "26000","Michigan",3,SAOVA,"Thousands of dollars",15,"   Finance and insurance",128297,116732,143363,161647,164474,155364
 "26000","Michigan",3,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",743628,743592,632647,680920,728662,737229
 "26000","Michigan",3,SAOVA,"Thousands of dollars",17,"  Professional and business services",119966,117287,123014,132337,136272,150954
 "26000","Michigan",3,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",60585,60418,64843,66061,68612,71313
 "26000","Michigan",3,SAOVA,"Thousands of dollars",19,"   Educational services",46750,47300,51158,51935,54082,56266
 "26000","Michigan",3,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",13835,13118,13685,14126,14530,15047
 "26000","Michigan",3,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1842861,1860898,2032356,2093060,2163960,2255623
 "26000","Michigan",3,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",895526,910048,972756,986474,1040353,1085448
 "26000","Michigan",3,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",947336,950849,1059600,1106586,1123606,1170175
 "26000","Michigan",3,SAOVA,"Thousands of dollars",24,"  Other services, except government",132911,135932,143977,153813,167595,182724
 "26000","Michigan",3,SAOVA,"Thousands of dollars",25," Government",419786,442621,464673,483437,493708,519177
 "26000","Michigan",3,SAOVA,"Thousands of dollars",26,"  Federal",26186,29691,29125,29063,30717,32085
 "26000","Michigan",3,SAOVA,"Thousands of dollars",27,"  State and local",393600,412930,435548,454374,462991,487092
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",1,"All Industries",8069738,8417772,8554889,8992312,9268658,9638553
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",2," Private Industries",7557614,7868227,7965955,8357522,8613110,8949024
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",346993,385376,370414,369336,338868,355106
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",4,"  Mining",96,77,79,52,44,68
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",5,"  Utilities",39,41,35,38,39,36
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",6,"  Construction",120856,105066,114404,121162,131852,141392
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",7,"  Manufacturing",1573907,1757231,1662832,1689331,1643635,1843732
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",8,"   Durable goods",1034406,1235498,1149663,1216167,1193284,1364802
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",9,"   Nondurable goods",539501,521733,513169,473164,450351,478930
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",10,"  Wholesale trade",957185,976512,1025226,1054116,1022274,1023083
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",11,"  Retail trade",1687588,1737748,1745568,1852930,1943832,1956471
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",882035,909712,999344,1117010,1227503,1261766
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",13,"  Information",21290,22062,21975,23596,24215,25564
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",482077,473501,430670,482022,544428,553258
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",15,"   Finance and insurance",77252,68980,85388,94334,94614,90056
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",404825,404521,345282,387687,449815,463202
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",17,"  Professional and business services",59911,58731,61966,66625,68805,75948
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",53867,54244,58046,58993,61528,63459
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",19,"   Educational services",43885,44680,48070,48542,50595,52195
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",9982,9564,9977,10450,10932,11264
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1287870,1301948,1385169,1427097,1505339,1541470
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",722287,731107,780806,794559,842678,885278
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",565583,570841,604363,632539,662661,656192
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",24,"  Other services, except government",83901,85978,90228,95215,100749,107670
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",25," Government",512124,549545,588934,634789,655548,689529
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",26,"  Federal",15520,16761,17104,17109,18240,19061
 "27000","Minnesota",4,SAOVA,"Thousands of dollars",27,"  State and local",496605,532784,571830,617681,637308,670468
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",1,"All Industries",2389830,2428412,2459751,2509242,2476126,2629162
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",2," Private Industries",2199816,2223791,2252577,2296830,2261465,2409268
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",64910,73087,71362,71339,67022,72256
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",4,"  Mining",1300,1232,1127,785,676,1011
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",5,"  Utilities",9,10,9,10,11,11
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",6,"  Construction",40341,34979,31100,28795,30296,31290
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",7,"  Manufacturing",615917,624379,622467,598970,512390,647087
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",8,"   Durable goods",144879,153924,155033,159366,149033,174058
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",9,"   Nondurable goods",471038,470456,467434,439603,363357,473029
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",10,"  Wholesale trade",171097,164310,171048,180468,184707,178283
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",11,"  Retail trade",684688,701977,702653,720114,729864,739081
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",94741,103390,103082,103739,101260,104568
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",13,"  Information",4999,5511,5594,6008,6336,6787
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",105483,101530,93459,109333,122799,123513
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",15,"   Finance and insurance",15458,14334,18537,21969,23682,23436
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",90025,87196,74921,87363,99117,100077
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",17,"  Professional and business services",17523,17391,18921,20764,21962,23898
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",12548,12123,13001,13277,13833,14141
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",19,"   Educational services",9125,8921,9634,9779,10203,10492
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",3423,3202,3367,3499,3630,3649
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",359861,357005,390894,414745,441623,438678
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",106977,106448,111216,111559,115549,119458
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",252884,250557,279678,303186,326074,319220
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",24,"  Other services, except government",26400,26868,27861,28483,28687,28665
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",25," Government",190014,204620,207173,212412,214661,219894
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",26,"  Federal",65597,75096,69639,68144,68677,67111
 "28000","Mississippi",5,SAOVA,"Thousands of dollars",27,"  State and local",124417,129525,137534,144268,145984,152783
 "29000","Missouri",4,SAOVA,"Thousands of dollars",1,"All Industries",5830955,5992162,6079530,6362654,6473486,6761351
 "29000","Missouri",4,SAOVA,"Thousands of dollars",2," Private Industries",5446829,5586794,5663489,5935534,6041228,6311424
 "29000","Missouri",4,SAOVA,"Thousands of dollars",3,"  Agriculture, forestry, fishing, and hunting",102085,115870,121024,127490,125122,135286
 "29000","Missouri",4,SAOVA,"Thousands of dollars",4,"  Mining",1371,1064,750,518,449,1019
 "29000","Missouri",4,SAOVA,"Thousands of dollars",5,"  Utilities",26,27,24,27,31,32
 "29000","Missouri",4,SAOVA,"Thousands of dollars",6,"  Construction",69117,73571,81628,90507,103046,110622
 "29000","Missouri",4,SAOVA,"Thousands of dollars",7,"  Manufacturing",976358,1042902,1057086,1079395,1141339,1176775
 "29000","Missouri",4,SAOVA,"Thousands of dollars",8,"   Durable goods",589612,631340,635538,642148,636505,668010
 "29000","Missouri",4,SAOVA,"Thousands of dollars",9,"   Nondurable goods",386747,411562,421547,437247,504833,508765
 "29000","Missouri",4,SAOVA,"Thousands of dollars",10,"  Wholesale trade",464516,448057,469480,490239,479064,475198
 "29000","Missouri",4,SAOVA,"Thousands of dollars",11,"  Retail trade",1473894,1496928,1461403,1510760,1503475,1547960
 "29000","Missouri",4,SAOVA,"Thousands of dollars",12,"  Transportation and warehousing",441510,467337,479678,500215,491962,497325
 "29000","Missouri",4,SAOVA,"Thousands of dollars",13,"  Information",37281,38877,38864,40854,41434,44668
 "29000","Missouri",4,SAOVA,"Thousands of dollars",14,"  Finance, insurance, real estate, rental, and leasing",312863,305478,288287,336728,341338,354856
 "29000","Missouri",4,SAOVA,"Thousands of dollars",15,"   Finance and insurance",66992,60550,73472,81120,81835,78549
 "29000","Missouri",4,SAOVA,"Thousands of dollars",16,"   Real estate and rental and leasing",245871,244928,214815,255608,259503,276307
 "29000","Missouri",4,SAOVA,"Thousands of dollars",17,"  Professional and business services",110013,107194,112509,122599,129992,149143
 "29000","Missouri",4,SAOVA,"Thousands of dollars",18,"   Educational services, health care, and social assistance",46836,47125,49950,50534,51964,52884
 "29000","Missouri",4,SAOVA,"Thousands of dollars",19,"   Educational services",38158,38895,41546,41777,43082,43742
 "29000","Missouri",4,SAOVA,"Thousands of dollars",20,"   Health care and social assistance",8678,8229,8404,8757,8882,9142
 "29000","Missouri",4,SAOVA,"Thousands of dollars",21,"  Arts, entertainment, recreation, accommodation, and food services",1342193,1372892,1430688,1510899,1554989,1685097
 "29000","Missouri",4,SAOVA,"Thousands of dollars",22,"   Arts, entertainment, and recreation",738390,765166,829732,858146,919073,968809
 "29000","Missouri",4,SAOVA,"Thousands of dollars",23,"   Accommodation and food services",603804,607726,600956,652754,635916,716288
 "29000","Missouri",4,SAOVA,"Thousands of dollars",24,"  Other services, except government",68765,69471,72120,74769,77025,80560
 "29000","Missouri",4,SAOVA,"Thousands of dollars",25," Government",384126,405368,416041,427119,432258,449927
 "29000","Missouri",4,SAOVA,"Thousands of dollars",26,"  Federal",46692,52067,48790,46164,44657,41733
 "29000","Missouri",4,SAOVA,"Thousands of dollars",27,"  State and local",337434,353301,367251,380955,387602,408194
 "30000","Montana",7,SAOVA,"Thousands of dollars",1,"All Industries",1918717,2026948,2057360,2202663,2153424,2381709
 "30000","Montana",7,SAOVA,"Thousands of dollars",2," Private Industries",1803400,1904679,1934124,2077301,2022671,2245956
