GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",534,560,609,656,703,791,857,961,1048,1118,1209,1175,1013,987,975,1006,1072,1144,1220,1284,1331,1369
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",640,691,739,812,849,961,1107,1233,1330,1444,1549,1553,1374,1344,1382,1391,1525,1637,1670,1767,1832,1832
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",293,313,341,376,381,413,458,502,526,588,658,696,674,687,697,698,733,776,816,833,861,903
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4383,4485,4776,5033,5169,5362,5603,6032,6540,7143,7768,8317,7739,8002,8471,8701,8745,9035,8868,8809,9125,9549
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1834,1920,1974,1981,2018,2104,2231,2343,2463,2633,2840,2950,2946,2933,3050,3149,3198,3371,3457,3484,3556,3712
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",636,631,659,669,681,705,735,767,796,828,853,840,807,835,856,872,875,898,916,920,914,918
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",607,554,647,828,854,825,815,1019,1285,1497,1734,2114,1531,1727,2012,2067,1981,1952,1517,1334,1486,1645
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1306,1380,1496,1555,1617,1728,1823,1903,1996,2185,2342,2412,2456,2506,2554,2613,2691,2814,2978,3071,3170,3274
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",10679,11347,11952,12702,13423,14068,14744,15502,16503,17328,18197,18862,19127,19635,20469,21322,21935,22562,23777,24707,25879,27100
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",10175,10784,11330,12045,12730,13297,13917,14722,15753,16483,17347,17870,18079,18562,19305,20051,20650,21254,22444,23307,24440,25578
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",2936,3070,3237,3429,3674,3770,3904,4141,4520,4721,4885,4946,4970,4980,5197,5437,5579,5712,5988,6146,6424,6721
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2451,2637,2834,3016,3313,3563,3734,3927,4204,4355,4663,4939,5239,5430,5650,5871,6077,6206,6605,6974,7346,7581
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",495,521,574,612,634,625,678,683,705,735,782,783,725,733,790,820,863,925,972,998,1052,1093
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",600,607,608,659,660,684,729,781,826,892,969,995,1020,1058,1079,1125,1169,1219,1294,1362,1410,1498
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1294,1337,1386,1483,1515,1605,1689,1791,1902,2016,2137,2199,2165,2197,2302,2420,2521,2642,2834,2931,3009,3161
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1045,1143,1254,1393,1341,1367,1448,1591,1725,1804,1931,2024,1930,2068,2200,2275,2345,2432,2575,2648,2849,3009
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1354,1469,1438,1453,1593,1683,1735,1808,1870,1959,1979,1985,2030,2097,2087,2102,2096,2118,2176,2248,2351,2515
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",505,564,622,657,694,771,828,780,750,845,850,992,1047,1073,1164,1271,1285,1308,1334,1399,1440,1522
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1822,1956,2055,2127,2225,2418,2467,2485,2538,2755,2851,3070,3266,3398,3578,3806,3879,4006,4207,4417,4540,4727
 "30000","Montana",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1317,1393,1433,1469,1531,1646,1640,1705,1788,1910,2001,2077,2219,2326,2415,2535,2595,2698,2873,3017,3101,3205
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",19121,20007,21182,22607,23570,24196,25424,27033,28498,29708,30963,31942,31399,32524,33797,34781,35559,36611,37610,38831,40190,41690
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7324,7533,8063,8424,8647,8690,9082,9826,10331,10770,11314,11503,10884,11501,12112,12479,12795,13124,13083,13350,13778,14134
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2812,2954,3156,3207,3292,3388,3445,3660,3742,3782,3908,3717,3594,3810,3875,4062,4233,4395,4588,4710,4850,4940
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1135,1223,1356,1364,1489,1565,1547,1573,1492,1421,1491,1365,1354,1509,1586,1695,1743,1828,1931,1942,2010,2025
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",779,783,794,804,798,788,801,873,923,929,908,884,842,865,828,874,922,967,1023,1073,1126,1180
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",525,552,597,615,598,623,661,743,826,889,938,905,847,855,861,888,941,949,965,1017,1046,1047
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",373,396,410,424,408,413,436,471,501,543,572,563,551,581,599,605,628,651,669,678,669,689
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4513,4579,4907,5218,5355,5302,5637,6166,6589,6988,7405,7785,7289,7691,8237,8417,8562,8729,8496,8641,8928,9194
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1691,1727,1813,1863,1913,1897,1945,2091,2164,2235,2372,2467,2453,2439,2497,2551,2574,2711,2788,2848,2903,2950
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",775,795,815,836,828,809,826,855,876,875,884,872,859,880,907,915,921,958,980,995,1003,1022
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",670,604,680,839,835,791,965,1174,1418,1607,1769,2021,1494,1777,2173,2189,2192,2084,1601,1508,1672,1858
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1377,1453,1599,1681,1779,1805,1900,2046,2132,2271,2380,2426,2482,2594,2659,2761,2874,2975,3126,3290,3350,3363
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",11797,12473,13119,14183,14923,15505,16343,17207,18167,18938,19650,20440,20515,21023,21685,22302,22764,23488,24527,25481,26412,27556
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",11413,11973,12604,13604,14294,14808,15598,16452,17436,18168,18900,19560,19576,20066,20665,21151,21585,22272,23292,24174,25060,26121
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",3043,3165,3300,3523,3810,3860,3988,4155,4492,4684,4843,4950,4968,4963,5089,5173,5392,5608,5815,5998,6234,6485
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2579,2731,2866,3130,3475,3770,4082,4362,4701,4926,5106,5388,5503,5733,5903,6036,6060,6204,6599,6934,7154,7449
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",548,597,635,672,706,694,710,739,764,777,809,837,817,849,889,910,946,998,1028,1050,1073,1114
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",829,806,822,878,912,941,987,1010,1032,1100,1146,1180,1233,1241,1243,1296,1336,1371,1427,1495,1563,1590
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1134,1178,1247,1322,1332,1346,1413,1505,1577,1645,1710,1749,1747,1777,1832,1906,1947,2032,2162,2267,2324,2419
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1501,1681,1875,2143,2051,2117,2211,2423,2563,2642,2793,2943,2817,3014,3200,3341,3409,3524,3638,3718,3901,4134
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1778,1815,1858,1936,2007,2079,2207,2258,2307,2393,2494,2514,2491,2489,2510,2490,2496,2535,2623,2713,2811,2930
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",383,501,515,578,629,697,745,755,731,770,749,880,940,957,1020,1150,1179,1215,1234,1307,1352,1435
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1821,1997,2047,2176,2315,2518,2576,2700,2806,2940,2942,3141,3318,3441,3572,3800,3891,3978,4166,4390,4538,4737
 "31000","Nebraska",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1438,1496,1532,1598,1686,1821,1831,1946,2075,2170,2193,2261,2378,2484,2553,2649,2712,2763,2932,3083,3186,3302
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",20376,21015,22545,23854,24538,25369,26467,28218,30252,32087,33209,33548,32413,33150,34496,35300,36036,37304,38220,39074,39997,41458
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7839,7977,8655,9051,9329,9430,9909,10716,11463,12004,11988,11618,10441,10649,11247,11531,11765,12148,12196,12287,12624,13033
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2866,3029,3312,3467,3631,3752,3907,4277,4606,4640,4499,3965,3375,3397,3565,3722,3928,4100,4229,4366,4543,4721
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1084,1156,1262,1295,1383,1444,1424,1545,1602,1536,1477,1149,918,944,1013,1149,1248,1307,1409,1426,1479,1515
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",704,727,799,863,886,944,994,1098,1210,1218,1126,991,840,829,833,842,880,928,973,1037,1102,1148
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",763,801,855,908,967,958,1029,1118,1228,1263,1225,1157,990,960,987,978,1022,1052,1020,1095,1155,1213
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",314,346,395,401,394,406,460,516,566,622,671,667,627,664,732,754,778,812,828,807,807,845
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4973,4948,5343,5585,5698,5678,6002,6439,6857,7364,7489,7653,7066,7251,7682,7809,7836,8048,7967,7921,8082,8312
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",2052,2007,2091,2142,2197,2166,2263,2404,2460,2611,2708,2752,2665,2632,2704,2745,2760,2850,2891,2880,2904,2985
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",658,700,773,757,757,751,804,871,939,979,992,998,937,1000,1077,1113,1124,1153,1155,1152,1118,1147
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",567,495,558,659,617,569,658,788,977,1116,1105,1222,848,982,1190,1210,1175,1108,837,728,809,887
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1696,1745,1920,2027,2128,2193,2277,2376,2481,2658,2683,2681,2617,2637,2711,2741,2778,2937,3084,3162,3250,3292
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",12537,13037,13890,14802,15209,15939,16558,17502,18788,20083,21221,21930,21972,22501,23249,23769,24271,25156,26023,26787,27372,28426
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",12213,12758,13543,14463,14859,15547,16178,17140,18405,19484,20544,21176,21241,21722,22409,22833,23287,24154,25035,25709,26269,27269
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",3938,4056,4126,4248,4509,4616,4657,4833,5121,5452,5692,5947,6330,6460,6591,6669,6733,6957,7193,7290,7394,7503
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2264,2363,2479,2615,2824,3115,3266,3514,3650,3771,4041,4200,4264,4308,4444,4481,4637,4874,5153,5424,5636,5948
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",711,724,778,830,785,746,802,864,879,906,904,907,822,826,942,958,1011,1021,1036,1027,1051,1077
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",752,769,838,914,903,910,983,1020,1100,1123,1170,1161,1109,1178,1256,1321,1324,1407,1457,1527,1508,1563
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1182,1176,1261,1348,1279,1267,1337,1438,1578,1665,1708,1673,1530,1575,1655,1664,1701,1770,1812,1817,1826,1856
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",2061,2282,2592,2957,2927,3150,3329,3614,4070,4519,4958,5215,5170,5344,5483,5707,5876,6078,6306,6445,6577,6880
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1305,1388,1468,1551,1631,1741,1804,1856,2008,2048,2070,2074,2017,2031,2038,2034,2006,2046,2079,2178,2278,2442
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",324,280,347,339,350,391,380,362,383,599,677,754,732,779,840,936,984,1002,989,1079,1103,1157
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1600,1631,1716,1694,1739,1846,1951,2013,2213,2449,2615,2795,2872,3008,3167,3358,3458,3620,3752,4000,4087,4204
 "32000","Nevada",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1277,1352,1369,1355,1390,1455,1571,1650,1830,1850,1938,2041,2141,2228,2327,2422,2474,2618,2764,2921,2984,3047
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",23515,24804,26349,28073,29200,30289,32153,34142,36191,37834,39294,40473,40461,41423,42709,43554,44733,45968,47201,48335,50034,52120
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",8807,9089,9816,10392,10716,10962,11629,12270,12845,13105,13291,13406,12662,13026,13585,13911,14390,14735,14581,14551,15027,15558
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2815,3066,3335,3469,3608,3785,4033,4200,4322,4270,4263,4041,3747,3868,3925,4107,4324,4493,4645,4784,4887,5023
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1214,1324,1406,1416,1509,1579,1652,1583,1570,1474,1445,1275,1242,1314,1350,1430,1544,1646,1723,1727,1760,1814
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",560,605,657,707,732,799,895,964,967,968,917,875,795,819,828,857,892,927,983,1039,1069,1105
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",574,642,732,792,824,843,875,977,1065,1060,1103,1105,962,955,948,978,1008,1015,1015,1101,1154,1165
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",467,494,540,553,542,565,611,676,720,768,799,786,747,780,799,843,880,905,924,917,904,938
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5992,6023,6481,6924,7109,7177,7596,8070,8523,8836,9029,9365,8916,9158,9660,9804,10067,10241,9936,9767,10140,10536
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",2260,2258,2388,2514,2607,2653,2729,2889,2928,3007,3091,3209,3300,3269,3403,3517,3581,3619,3665,3665,3786,3901
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",1255,1276,1354,1348,1335,1328,1345,1390,1401,1399,1332,1290,1218,1262,1237,1295,1329,1345,1344,1340,1327,1346
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",746,664,707,902,923,879,1103,1239,1488,1652,1777,2012,1471,1658,1967,1889,1916,1898,1442,1184,1343,1539
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1730,1825,2032,2160,2244,2317,2418,2552,2706,2778,2828,2853,2926,2969,3052,3103,3241,3380,3484,3578,3685,3750
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",14708,15716,16533,17680,18484,19327,20525,21872,23346,24729,26003,27066,27798,28397,29124,29643,30343,31234,32620,33784,35007,36562
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",14051,14915,15688,16742,17435,18205,19309,20558,21927,23141,24386,25354,26073,26683,27355,27827,28463,29331,30688,31756,32907,34339
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",4587,4798,5020,5240,5530,5690,5915,6215,6689,7081,7400,7713,7913,7954,8123,8233,8422,8702,9092,9299,9574,9901
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",3055,3195,3318,3458,3713,4086,4463,4875,5287,5558,6029,6351,6794,7036,7194,7260,7349,7563,7912,8260,8529,8906
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",794,856,939,1010,1025,997,1054,1099,1132,1174,1175,1205,1159,1168,1230,1236,1307,1371,1441,1513,1573,1632
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",871,903,957,1048,1066,1111,1211,1340,1385,1471,1571,1575,1630,1692,1708,1774,1864,1889,2003,2097,2193,2291
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1334,1405,1424,1538,1609,1673,1769,1895,1965,2047,2095,2106,2120,2180,2253,2326,2411,2528,2691,2792,2886,3059
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1714,1888,2070,2286,2220,2273,2362,2509,2728,2921,3150,3323,3266,3364,3509,3583,3700,3793,3932,3929,4120,4339
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1695,1870,1961,2161,2271,2375,2534,2626,2741,2889,2965,3081,3192,3289,3339,3416,3409,3484,3617,3864,4032,4210
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",657,800,845,938,1048,1122,1216,1314,1419,1588,1617,1712,1725,1714,1769,1816,1880,1902,1933,2029,2099,2223
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",2299,2547,2629,2789,3004,3224,3420,3712,3990,4275,4433,4589,4741,4830,4958,5065,5195,5349,5532,5801,6000,6270
 "33000","New Hampshire",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1641,1747,1785,1851,1956,2102,2204,2398,2571,2687,2816,2877,3016,3116,3189,3249,3315,3447,3599,3772,3900,4046
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",24306,25582,26877,28730,30207,31719,33395,35111,37104,39150,40504,41231,40509,41275,42449,43554,44661,46223,47694,49047,50541,52729
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",8231,8489,9098,9685,10184,10695,11248,11679,12270,12799,13056,12813,12065,12429,12928,13152,13480,13947,14208,14378,14809,15335
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2862,3086,3378,3614,3811,4131,4350,4453,4567,4736,4694,4349,4001,4120,4212,4287,4457,4598,4762,4883,5025,5208
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1021,1086,1169,1231,1320,1416,1435,1455,1407,1336,1359,1183,1115,1234,1321,1405,1487,1541,1614,1634,1670,1729
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",662,716,804,877,918,953,1083,1066,1140,1255,1153,1079,960,964,960,960,993,1019,1068,1129,1195,1261
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",696,765,829,877,928,1045,1087,1156,1225,1310,1322,1254,1135,1120,1107,1092,1135,1165,1172,1219,1260,1273
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",484,519,576,629,645,716,745,777,795,834,860,833,791,802,824,829,842,873,907,900,900,944
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5368,5404,5720,6071,6373,6564,6898,7226,7703,8063,8361,8464,8065,8309,8716,8865,9023,9349,9446,9495,9784,10127
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1891,1875,1948,2021,2210,2330,2423,2543,2640,2723,2837,2913,2868,2916,2988,3014,3080,3211,3271,3281,3379,3472
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",1255,1258,1315,1359,1313,1328,1337,1353,1395,1426,1457,1401,1326,1361,1395,1459,1463,1487,1514,1516,1504,1534
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",479,407,425,510,504,457,556,664,821,948,1047,1154,851,972,1211,1237,1219,1167,904,780,843,906
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1742,1864,2032,2181,2346,2449,2583,2666,2848,2965,3021,2996,3020,3061,3122,3155,3261,3484,3756,3918,4058,4215
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",16075,17093,17779,19045,20023,21024,22147,23432,24834,26351,27449,28419,28444,28846,29521,30402,31182,32276,33486,34669,35732,37393
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",15320,16232,16872,18018,18894,19771,20751,21954,23208,24553,25597,26315,26307,26629,27196,27924,28619,29645,30798,31816,32768,34251
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",4947,5147,5417,5642,6001,6213,6479,6851,7287,7785,8171,8497,8633,8670,8801,8909,9088,9369,9735,10085,10400,10784
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",3130,3317,3315,3534,3757,4104,4327,4599,4841,5042,5276,5473,5760,5807,5889,6186,6311,6529,6849,7111,7288,7591
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",1208,1300,1347,1441,1461,1433,1457,1491,1537,1608,1598,1577,1513,1497,1613,1650,1751,1824,1857,1906,1950,2009
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",905,941,996,1051,1133,1233,1295,1364,1441,1549,1666,1764,1750,1782,1815,1899,1969,1990,2056,2120,2122,2204
 "34000","New Jersey",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1255,1287,1320,1383,1431,1493,1587,1678,1767,1886,1930,1955,1897,1938,1972,2042,2111,2205,2276,2360,2429,2611
